,area_nieve,cuenca,dia_sen,temperatura,precipitacion,precipitacion_bool,year,month,dias_sin_precip
5513,384.289918525752,adda-bornio,0.9997685019798908,15.71282823,0.000852,0,2015,3,6
5514,384.289918525752,adda-bornio,0.99999073973619,15.25505588,0.00459,0,2015,4,7
5515,384.289918525752,adda-bornio,0.999916658654738,13.15513018,0.000852,0,2015,4,8
5516,395.6924603001904,adda-bornio,0.9995462806873572,13.19317915,0.000852,0,2015,4,9
5517,395.6924603001904,adda-bornio,0.9988797155850336,13.18707143,0.597946401,1,2015,4,0
5518,394.7220312130041,adda-bornio,0.9979171608653922,11.14823284,5.863250661,1,2015,4,0
5519,384.4112221616503,adda-bornio,0.9966589017541702,9.422980999,0.569997653,1,2015,4,0
5520,382.34906035137953,adda-bornio,0.9951053111006976,7.673422159,0.196317066,1,2015,4,0
5521,381.4999349000916,adda-bornio,0.9932568492674144,9.775679722,0.8820268,1,2015,4,0
5522,373.4938949308051,adda-bornio,0.9911140639934548,8.523960335,8.120267879,1,2015,4,0
5523,375.192145833381,adda-bornio,0.9886775902323404,9.50263545,0.157256531,1,2015,4,0
5524,374.5856276538896,adda-bornio,0.9859481499638304,7.648746076,13.98127012,1,2015,4,0
5525,374.5856276538896,adda-bornio,0.9829265519799822,8.35552039,1.460254779,1,2015,4,0
5526,363.4256931512478,adda-bornio,0.97961369164549,11.64478177,0.051089359,0,2015,4,1
5527,363.4256931512478,adda-bornio,0.9760105506323684,14.01507907,0.00495,0,2015,4,2
5528,362.212656792265,adda-bornio,0.9721181966290612,10.53951102,8.210980074,1,2015,4,0
5529,358.9374586230114,adda-bornio,0.9679377830240644,8.957455212,0.560125924,1,2015,4,0
5530,358.9374586230114,adda-bornio,0.9634705485641488,11.70537434,0.000852528,0,2015,4,1
5531,358.9374586230114,adda-bornio,0.9587178169872964,11.27519119,0.020230881,0,2015,4,2
5532,359.42267316660457,adda-bornio,0.9536809966304456,10.9655087,0.0,0,2015,4,3
5533,340.7419132382694,adda-bornio,0.9483615800121716,11.62128794,0.013131689,0,2015,4,4
5534,350.082293202437,adda-bornio,0.9427611433904208,12.39593873,0.775391274,1,2015,4,0
5535,326.306780566374,adda-bornio,0.9368813462954316,12.65616771,1.25953867,1,2015,4,0
5536,331.4015332741018,adda-bornio,0.9307239310379792,13.79022524,0.0,0,2015,4,1
5537,321.21202785864625,adda-bornio,0.9242907221930932,14.26689866,0.082192384,0,2015,4,2
5538,321.21202785864625,adda-bornio,0.9175836260593938,11.82937113,3.062859896,1,2015,4,0
5539,321.21202785864625,adda-bornio,0.9106046300942162,9.473283296,12.94009393,1,2015,4,0
5540,321.21202785864625,adda-bornio,0.9033558023246844,7.817743367,0.788378098,1,2015,4,0
5541,321.21202785864625,adda-bornio,0.895839290734909,10.41245524,0.018077798,0,2015,4,1
5542,321.9398496740359,adda-bornio,0.8880573226294932,12.04265971,0.00172,0,2015,4,2
5543,325.5789587509844,adda-bornio,0.8800122039735357,13.62477476,0.000852,0,2015,4,3
5544,325.5789587509844,adda-bornio,0.8717063187093218,15.79997019,0.000858,0,2015,5,4
5545,321.6972424022394,adda-bornio,0.8631421280499114,18.2542774,0.0,0,2015,5,5
5546,321.6972424022394,adda-bornio,0.854322169749827,19.72140878,0.00128,0,2015,5,6
5547,321.6972424022394,adda-bornio,0.8452490573530633,18.86033098,0.000852,0,2015,5,7
5548,321.6972424022394,adda-bornio,0.8359254794186372,14.19418207,0.0056,0,2015,5,8
5549,322.54636785352733,adda-bornio,0.8263541987239096,14.67742249,0.00172,0,2015,5,9
5550,299.1347661251593,adda-bornio,0.8165380514459161,16.15909699,0.000852,0,2015,5,10
5551,298.5282479456679,adda-bornio,0.8064799463209448,15.30877628,0.00172,0,2015,5,11
5552,298.5282479456679,adda-bornio,0.7961828637826158,17.20168111,0.0,0,2015,5,12
5553,284.4570261814673,adda-bornio,0.7856498550787147,19.28680192,0.000852,0,2015,5,13
5554,257.2850117402525,adda-bornio,0.7748840413670407,19.97646975,0.00259,0,2015,5,14
5555,257.2850117402525,adda-bornio,0.7638886127905428,21.59988621,0.0,0,2015,5,15
