fecha,dia_sen,temperatura,precipitacion,precipitacion_bool,area_nieve,dias_sin_precip
2014-06-23,0.572900273535702,0.8050961343279839,0.04799710606905411,1,2.047450779195023,0.0
2014-06-24,0.5643746848528548,0.7839774082204043,0.10713269781745918,1,12.127208461385909,0.0
2014-06-25,0.5558300205615662,0.7608255980484242,0.04045293831777718,1,4.567390199742745,0.0
2014-06-26,0.5472688126302746,0.7615956290614595,0.027269611393655004,1,0.1574962137842325,0.0
2014-06-27,0.538693597929656,0.777995556249132,0.06670937721631513,1,0.0,0.0
2014-06-28,0.5301069174808948,0.7949640290564302,0.022413269188211283,1,0.6299848551369303,0.0
2014-06-29,0.5215113157027235,0.7565763310821583,0.316054345512273,1,0.0,0.0
2014-06-30,0.5129093396574573,0.6826033062044886,0.01962836617438244,1,0.6299848551369303,0.0
2014-07-01,0.5043035382962442,0.7284316543340524,0.05130267344876917,1,0.7874810689211628,0.0
2014-07-02,0.4956964617037558,0.7448592473043967,0.10611010913320179,1,0.0,0.0
2014-07-03,0.4870906603425427,0.8070083290339716,1.7753748926421216e-05,0,0.0,0.05
2014-07-04,0.4784886842972765,0.8363440730801592,0.023070924490386252,1,0.0,0.0
2014-07-05,0.4698930825191052,0.8292069969473178,0.008731132472972877,1,0.3149924275684651,0.0
2014-07-06,0.461306402070344,0.8308047461145392,0.01122285613378962,1,0.0,0.0
2014-07-07,0.45273118736972534,0.8216543129236779,0.06659491479322865,1,0.0,0.0
2014-07-08,0.44416997943843384,0.7367699378360502,0.2441548680565697,1,0.0,0.0
2014-07-09,0.4356253151471452,0.6994807794681315,0.06650380096590208,1,0.0,0.0
2014-07-10,0.427099726464298,0.7139960364942286,0.012226532436119516,1,0.0,0.0
2014-07-11,0.41859573970581615,0.7582891604129627,0.05098992566585461,1,0.0,0.0
2014-07-12,0.41011587478650713,0.7676010566832081,0.03857479612049683,1,0.0,0.0
2014-07-13,0.4016626444733573,0.7721318069270671,0.06601739828438513,1,0.0,0.0
2014-07-14,0.39323855364094396,0.7698906076963332,0.09036429853675192,1,0.0,0.0
2014-07-15,0.3848460985291876,0.8211310738635162,0.02261145161982386,1,0.0,0.0
2014-07-16,0.3764877660036615,0.8457279907086845,0.021061328350093857,1,0.0,0.0
2014-07-17,0.3681660328186811,0.8467756916538399,0.017036252858450077,1,0.0,0.0
2014-07-18,0.35988336488338657,0.8767854177812672,0.0013463954288391452,1,0.0,0.0
2014-07-19,0.3516422165310417,0.9099626105846579,0.002118222053383807,1,0.0,0.0
2014-07-20,0.34344502979176195,0.8845594302546647,0.03018436484403771,1,0.0,0.0
2014-07-21,0.3352942336688878,0.7829963283381225,0.2139478001318371,1,0.0,0.0
2014-07-22,0.32719224341921893,0.7978769413431566,0.1420239861037481,1,0.0,0.0
2014-07-23,0.31914145983732206,0.8374680590764711,0.054066270102555894,1,0.0,0.0
2014-07-24,0.31114426854412236,0.7962773219178971,0.16746419756711553,1,0.0,0.0
2014-07-25,0.30320303927999326,0.7940080288785978,0.03119047275123769,1,0.0,0.0
2014-07-26,0.295320125202552,0.763211177028633,0.24855599568171657,1,0.0,0.0
2014-07-27,0.2874978621893667,0.7899226030203359,0.017544090837800033,1,0.0,0.0
2014-07-28,0.27973856814578646,0.8184092535062203,0.056141777282118666,1,0.0,0.0
2014-07-29,0.2720445423180956,0.8016804392881021,0.1533755067019934,1,0.0,0.0
2014-07-30,0.26441806461219763,0.7780182826755766,0.20900144274869475,1,0.0,0.0
2014-07-31,0.2568613949180296,0.8434061496838587,0.043644631891104346,1,0.0,0.0
2014-08-01,0.24937677243990808,0.8366487525863284,0.057536992942136884,1,0.0,0.0
2014-08-02,0.24196641503300503,0.8195065417731064,0.04941002946105767,1,0.0,0.0
2014-08-03,0.23463251854614836,0.8120202071683185,0.022242425324488294,1,0.0,0.0
2014-08-04,0.22737725617114596,0.8231349212799292,0.027032004215607197,1,0.0,0.0
